t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621705536,229,0.060105,0.000000,0.000000,0.000000,events/second
1621705566,229,0.059635,0.000000,0.000000,0.000000,events/second
1621705596,229,0.059173,0.000000,0.000000,0.000000,events/second
1621705626,229,0.058718,0.000000,0.000000,0.000000,events/second
1621705656,229,0.058270,0.000000,0.000000,0.000000,events/second
1621705686,229,0.057828,0.000000,0.000000,0.000000,events/second
1621705716,229,0.057394,0.000000,0.000000,0.000000,events/second
1621705746,229,0.056965,0.000000,0.000000,0.000000,events/second
1621705776,229,0.056543,0.000000,0.000000,0.000000,events/second
1621705806,229,0.056127,0.000000,0.000000,0.000000,events/second
1621705836,229,0.055718,0.000000,0.000000,0.000000,events/second
1621705866,229,0.055314,0.000000,0.000000,0.000000,events/second
1621705896,229,0.054916,0.000000,0.000000,0.000000,events/second
1621705926,229,0.054524,0.000000,0.000000,0.000000,events/second
1621705956,229,0.054137,0.000000,0.000000,0.000000,events/second
1621705986,253,0.059389,0.000000,0.000000,0.000000,events/second
1621706016,253,0.058974,0.000000,0.000000,0.000000,events/second
1621706046,253,0.058565,0.000000,0.000000,0.000000,events/second
1621706076,253,0.058161,0.000000,0.000000,0.000000,events/second
1621706106,253,0.057763,0.000000,0.000000,0.000000,events/second
1621706136,253,0.057370,0.000000,0.000000,0.000000,events/second
1621706166,253,0.056982,0.000000,0.000000,0.000000,events/second
1621706196,253,0.056600,0.000000,0.000000,0.000000,events/second
1621706226,253,0.056222,0.000000,0.000000,0.000000,events/second
1621706256,253,0.055850,0.000000,0.000000,0.000000,events/second
1621706286,253,0.055482,0.000000,0.000000,0.000000,events/second
1621706316,253,0.055120,0.000000,0.000000,0.000000,events/second
1621706346,253,0.054762,0.000000,0.000000,0.000000,events/second
1621706376,253,0.054409,0.000000,0.000000,0.000000,events/second
1621706406,253,0.054060,0.000000,0.000000,0.000000,events/second
1621706436,253,0.053715,0.000000,0.000000,0.000000,events/second
1621706466,253,0.053376,0.000000,0.000000,0.000000,events/second
1621706496,253,0.053040,0.000000,0.000000,0.000000,events/second
1621706526,253,0.052708,0.000000,0.000000,0.000000,events/second
1621706556,253,0.052381,0.000000,0.000000,0.000000,events/second
1621706586,263,0.054115,0.000000,0.000000,0.000000,events/second
1621706616,263,0.053783,0.000000,0.000000,0.000000,events/second
1621706646,263,0.053455,0.000000,0.000000,0.000000,events/second
1621706676,263,0.053131,0.000000,0.000000,0.000000,events/second
1621706706,263,0.052811,0.000000,0.000000,0.000000,events/second
1621706736,263,0.052495,0.000000,0.000000,0.000000,events/second
1621706766,263,0.052182,0.000000,0.000000,0.000000,events/second
1621706796,263,0.051874,0.000000,0.000000,0.000000,events/second
1621706826,263,0.051569,0.000000,0.000000,0.000000,events/second
1621706856,263,0.051267,0.000000,0.000000,0.000000,events/second
1621706886,263,0.050969,0.000000,0.000000,0.000000,events/second
1621706916,263,0.050674,0.000000,0.000000,0.000000,events/second
